date,industry_1.0,industry_2.0,industry_3.0,industry_4.0,industry_5.0,industry_6.0,industry_7.0,industry_8.0,industry_9.0,industry_10.0,industry_11.0,industry_12.0,credit_spread_1,credit_spread_2,credit_spread_3,credit_spread_4,credit_spread_5,credit_spread_6,credit_spread_7,credit_spread_8,credit_spread_9,credit_spread_10,maturity_1,maturity_2,maturity_3,maturity_4,maturity_5,rating_1,rating_2,rating_3,rating_4,rating_5
2005-06-30,0.00812971049432986,0.029180696405378865,0.004783460740833113,0.014422686201549642,0.009182406652610105,0.008268812430978788,0.008863851897090994,0.014847895920897716,0.010152171899667894,0.009004870521845124,0.008912236341610449,0.011625971833066094,0.0027725088620342143,0.0035599506060205012,0.00547670440336925,0.006504011020190785,0.007662648047188435,0.009437033877727062,0.011079370208437241,0.018452926916062182,0.029345830140014902,0.024154423593605177,0.004119325952888494,0.007271183767891123,0.009901439531319365,0.01271462188504676,0.018803129487270545,0.005209127272566395,0.005325579797336178,0.00805854369050973,0.02366998322805057,0.017356523956415713
2005-07-31,-0.007560818313216755,0.028227362920733197,0.001797033535245952,-0.0024494468483218165,-0.005485750356505984,-0.002365201093129483,0.001739786030371784,-0.003139996981221589,-0.0020551677390965384,-0.007126813501839868,-0.005131620771381891,0.0005070254593346759,-0.006719782824677369,-0.008236825780278442,-0.01096347195354121,-0.01179787601266684,-0.011927389845947555,-0.007609515041061629,0.001791842487178655,0.012726234841932227,0.024239258610422507,0.025837802522742623,-0.0013571043863483431,-0.0013418164961703956,-0.001675071176060753,-0.0034832573062700965,-0.001790466455862877,-0.010830117839311329,-0.010043723247587044,-0.007647392109325095,0.016746173612314737,0.018155973429232322
2005-08-31,0.004893014979899765,-0.019031070695861425,0.008199547339392085,0.007057832786376368,0.006407327883745129,0.004710979394832926,0.007469147934005888,0.003957184409629127,0.003911644356818955,0.00756945546115938,0.004376590473644734,-0.0054699337365875355,0.0036899322876247694,0.0049216538308813566,0.006793037501437071,0.008512674537199644,0.009066491726793134,0.007035400684689469,-4.8759066569201755e-05,-0.004428874963071905,-0.013093368305670315,-0.006389513070784141,0.0008082829082513506,0.002807848796502189,0.005294391902106809,0.005502637846736215,0.002706890494353954,0.007012435721569604,0.007443731114222544,0.005673855157129211,-0.008378231499825198,-0.0013288773481984924
2005-09-30,-0.012282183786339045,-0.03405147483823742,-0.015821839173954296,-0.010046923991676737,-0.011290842851994847,-0.011532464168914944,-0.012120042279605314,-0.016854332961949586,-0.017527491224286776,-0.01947173270500586,-0.013607410264486175,-0.010280037484159281,-0.005865271379039147,-0.008173328358441544,-0.011234351444218343,-0.014168546015877644,-0.017607784394131885,-0.021213603732433327,-0.013749713236892034,-0.012673104634401397,-0.026026978664010818,-0.022064633160385063,-0.004769969183150683,-0.010743508690872344,-0.012446311489075573,-0.017814804516572205,-0.027541224027994568,-0.011988628144625705,-0.01241666159938989,-0.015208381285629922,-0.02486899386375086,-0.010851887424441542
2005-10-31,-0.01291802404577648,-0.03554400068601845,-0.018335129533638694,-0.015092149927255818,-0.012896788916578484,-0.012677300083926797,-0.01667996185974862,-0.01719854491585055,-0.01393568777819533,-0.0159144984841567,-0.007605645055911863,-0.012509089758943066,-0.006410358434627266,-0.00784971569147468,-0.012035512431242467,-0.016180527957965513,-0.017550330803785458,-0.022707145418360587,-0.014158742570359087,-0.008110591238415005,0.010857054041101141,-0.024448747496943903,-0.003698827809578135,-0.010280287827568808,-0.013270333709667417,-0.015113640328057919,-0.02212284214147852,-0.012327620827005377,-0.013937242309415057,-0.01563422733422318,-0.006031038524276133,-0.01328477606831648
2005-11-30,-0.0002868923654072147,-0.02486570264296841,0.012198024229724436,0.006135837243571449,0.0063749301817324095,0.004785473529533579,0.00621848004925917,-0.004041866124121292,0.003688435141950197,0.006935939145593119,-0.002916023967990999,0.011428136044383374,0.0006844763671516724,0.0008111763758466262,0.002039953951763025,0.0042864012374243384,0.004699568776144802,0.008568901171539155,-0.0023084748819846594,-0.005950849569764126,-0.008809604432253055,-0.01522444673377186,-0.0018662138105265441,-0.001327590124407489,0.0015666814037917675,0.003194166386138084,0.004041282086326524,0.002452612965780557,0.003515858433979102,0.004523029348056486,-0.015935097323678024,0.0033329226140360133
2005-12-31,0.005598873942449054,-0.013172895860690302,0.005813140011720074,0.008290467307715925,0.00593880234969432,0.0036233973734081802,0.004085382863961982,0.015508634912623026,0.008634964159371346,0.010813390391926582,0.00349331365343488,0.00592974894786393,0.0016867365290086692,0.0026615377636957267,0.00466434351419449,0.00794371480526216,0.008970082409958391,0.010040321475672378,0.009252754461395217,-0.007069204900863524,-0.0019023626186616752,-0.0004573916740479452,0.001507620947635723,-0.0002879919561824338,0.00481480433008415,0.0069555355705602125,0.012230101045606312,0.005793725670787808,0.006773120329074896,0.007662999956641333,-0.005402848353762436,0.004520212147605937
2006-01-31,-0.002783918469382417,0.0476245292208574,0.0040952619007037,-0.002598880703618353,0.00018666805643088522,-0.00380790964781002,0.0004042974032284146,-0.006648893210867807,-0.0006986170430798062,-0.008722304506971892,0.0039375147831655025,0.00367861409968423,-0.0024211063387492154,-0.0037481844622842715,-0.0051505202619543874,-0.006852461374895789,-0.005218430651977745,-0.007922155774721235,0.0025585148993135178,0.01983313524333564,0.03662787059584359,0.0660666207231294,0.0042515104255147,0.005594039402886514,0.0002527159487526376,-0.00038514683166389254,0.0035575637717705604,-0.005569631501280143,-0.0062130763640381,-0.004800811734131867,0.037324454138516205,0.016203471661893787
2006-02-28,0.0030169083030245165,-0.018946146240425912,0.0036161555241245634,0.0016069931055129963,-0.0015058332738647265,0.005733130704940864,0.005244168124790134,0.009014331230582323,0.002405688511249477,0.00244243540804466,-0.0045399642993633115,0.00427936999546609,-0.0026722886907674633,-0.002576948822847783,-0.0021620143686560235,-0.00043163163349828354,0.0024714404156203243,0.006796395579211792,0.005840753891182798,-0.0027925483067033326,-0.02075831886804551,-0.00016978812541845398,-0.0007377421109750412,-0.0021098331232889188,-0.00045658277567908365,-0.0001419714030635416,0.004844467724946571,-0.0013419751311004027,0.000533908564137259,0.0011450636399818485,-0.00895043786897173,0.008783249688668834
2006-03-31,-0.012775056595395046,0.02961076948485053,-0.000367376887412438,-0.018079716094966558,-0.004617782684623454,-0.008841262863361711,-0.011947779998917921,-0.010333091064492043,-0.010147225898390004,-0.014661737030192181,-0.00822311057152751,-0.0037231128547817187,-0.003952424323795264,-0.006512696536298895,-0.011657443708183696,-0.015909996376818607,-0.019295621038379424,-0.02246529608011251,-0.011717499487340627,0.005709695688878164,0.018342642446505714,0.0368458662738205,0.0017571758516932417,-0.0006958801219135863,-0.005880509466108101,-0.011828855365578053,-0.022931187613928306,-0.011745155226115293,-0.014649856022824261,-0.01438335928852516,0.002024656809036367,0.01338423917441136
2006-04-30,-0.005494386059285079,0.01729350784000256,0.002794007294534236,-0.011110024360579916,-0.00313612222646776,-0.00666246183310242,-0.0032610220177372693,-0.011986806169073067,-0.004498589225717345,-0.00757379508160543,-0.0049917402019417426,-0.0025121618750090554,-0.0019076291958432354,-0.0037387069646216456,-0.006308508902389313,-0.008012073531970488,-0.010053302608474295,-0.011473934938699387,-0.0045275100051002295,-0.00028198531115011913,0.005307922510523626,0.03064762509160568,0.0010070087456359495,0.0013793947714741597,-0.0015893668387405532,-0.008053325267855552,-0.01627640674128835,-0.0072139267148963165,-0.008086305000608212,-0.008031801621721728,0.00037254802123174585,0.009144191455356132
2006-05-31,-0.001823351303155771,0.018971794545872785,0.0009079030969258002,-0.00820579444007294,-0.0025618330294982805,-0.0063529930995604444,-0.00642012341441721,0.000745290315835455,-0.00225063588968702,-0.0048961520985929844,-0.0016386282709145786,-0.0020613488032053917,-0.0021646267337587944,-0.0019106847643970458,-0.002146678156780756,-0.002754035311965641,-0.004804392868200164,-0.006848157735997436,-0.005166181702367603,-0.00610158876069258,0.004491428858546179,0.034286436932295106,0.0011681134918518363,-0.00032698034354491034,-0.0013371787245172833,-0.004841780527935785,-0.003945524601526321,-0.0025208898483905498,-0.0032489002852745356,-0.003446133953781339,-0.0015086262730359243,0.004825858772148112
2006-06-30,-0.007841230801835068,0.006096771664309838,-0.013325005916955075,-0.011266344911232578,-0.0092367561644152,-0.0048432659343355736,-0.0033884847618259476,-0.009607671901570608,-0.007416216872778529,-0.010218553298844246,-0.004923104540337438,-0.009628940172770942,-0.003124641841466117,-0.004199530911260181,-0.006320551896663359,-0.00715250467238793,-0.008431069028795153,-0.00890546088948343,-0.010253919144597452,-0.007298847686177081,0.0038554372089417603,0.004663798144239514,-0.0015076437252188224,-0.005292330198500854,-0.007608698999458851,-0.01032180474327262,-0.006584054993433957,-0.005397023624617253,-0.00603705225394315,-0.00907997384302672,-0.0036129442736210827,-0.0052572997530126574
2006-07-31,0.011838585681427264,0.011425733758023344,0.0050007919442673085,0.016274585308107596,0.008476808731978959,0.007665866354687395,0.01586223768704604,0.01250195360196842,0.009801507817909194,-0.006361856192998087,0.012781084714496987,0.007794582880642529,0.0050630717367208455,0.007778854749308862,0.010804486591474122,0.013313440932775884,0.015864238795124223,0.014821112516941345,0.004295903343899721,0.005712976961948921,0.012686720320468244,0.022313989964025185,0.00446053734818117,0.010003065835488212,0.008467284058937485,0.01185030726656397,0.020978937844194342,0.010567480629068022,0.012734831149709473,0.013196344328468274,0.004770507614381757,0.009624046870606324
2006-08-31,0.014361489452022782,0.0172156381398685,0.005641435489395543,0.013587685013506358,0.012233042114142553,0.014288826014721787,0.014039869534908381,0.016455275278395656,0.013216620885616525,0.016124890943870325,0.014316318638224423,0.010261610814304885,0.005880343393498959,0.009500727543207526,0.01170861688336579,0.01600126410124582,0.016295023207178717,0.01740562381006534,0.012827110193496388,0.014183489956582954,0.02328646652487259,0.013232722646153057,0.004867322100300631,0.009521062224027438,0.01214785020837644,0.018087659876195584,0.024435540122984576,0.012624968134743177,0.012905723857864175,0.015779779282808423,0.012456960979589256,0.015322507114233871
2006-09-30,0.009183445789891345,-0.004088439039143228,0.007061703285871535,0.005154692107762297,0.008153334290665526,0.010704275070169914,0.010370095204440799,0.010617838220164686,0.008181460487989806,0.007055702630912054,0.006897127034307605,0.014761272402277287,0.0026585688588851046,0.004487830154715293,0.005834654330812618,0.008242772964711069,0.010090419420652967,0.012112062950441434,0.010189671990041758,0.011257681216198273,0.005248104303149844,0.017668070856481227,0.0011013254360330324,0.006084640115800906,0.006789281721571218,0.00972647803534001,0.01816626172717108,0.0062839934833484965,0.008419288554352772,0.007662652838597499,0.012468245710189244,0.009509853929239458
2006-10-31,0.0021737430944420693,0.0157908400619916,0.0044566057268491145,0.00288991678572129,0.00267427268330756,0.003790901864037825,0.012125129752005274,0.003200244959802278,0.004803349132123493,-3.772475672527567e-05,0.0024587081470862594,0.005979447561922428,-0.0001547640984439153,0.00017739308971861142,0.0009144323640104074,0.0013422797571701855,0.00399515644262253,0.004276172376549557,0.004723487236808203,0.00740665048931167,0.01107964409514436,0.04034456205104952,0.0034314040963678944,0.004104398674482233,0.0033150295947074267,0.0044530063587649256,0.008366386343761072,0.0008533897633775978,0.002530258409504274,0.0010083236874508608,0.007660729005708471,0.016705789561794956
2006-11-30,0.009839946964192183,0.011988637277530407,0.010031189782780335,0.011242879524300618,0.00826409778959523,0.011222528193373618,0.01199099183194917,0.01921502335374616,0.010298272687215636,0.016027710333691318,0.011051475765367243,0.025090720015929012,0.002696653212913116,0.005930330200101838,0.007467369451799177,0.012452238739389727,0.013687288868094071,0.016004454622646075,0.011658955069245806,0.015255755110885023,0.017975311303568775,0.06452248648182604,0.005482682974360746,0.012179147952629706,0.010743889747114918,0.013146525973503954,0.024513938127332314,0.008445188579795385,0.01086246868655434,0.011134449377891282,0.013824533956118525,0.027469426561197486
2006-12-31,-0.00758536826400388,0.0076777803356795505,-0.003107557013525609,-0.00767493623228366,-0.003625964751924125,-0.0066905618413791255,-0.0043443463947708885,-0.005322257535481861,-0.003925625117737727,-0.002056885444315828,-0.006135823408193038,0.01166716022675132,-0.003795970635504181,-0.007023686222665445,-0.006791623848890286,-0.009422885059537933,-0.011437027912569554,-0.010961528484773941,-0.0017714788409396972,0.005647358327780779,0.009972513360468022,0.024816300370198885,-0.00030878400155297155,-0.0025751777557095736,0.0015853985217432328,-0.004576073962034487,-0.014153413795624951,-0.008053453412661947,-0.009915226346762574,-0.009257093922302086,0.0055358988063598374,0.013088140432381134
2007-01-31,-0.004324710033570871,0.009624834136004254,-0.0013760362307817025,-0.008784574037706216,-0.005031233100773356,-0.005301868117302279,0.0005941712227735278,-0.002506463916865055,-0.004164046483864272,-0.003100927774963388,-0.005774791278022135,-0.01075281454401028,-0.002750513967850984,-0.004731489037518039,-0.0067419398037393205,-0.009282503350028266,-0.009144563136745602,-0.006696992750609029,-0.0011593617416958218,0.002129391059968106,0.007075471995873338,0.027963791909662295,-0.000159448445787074,-0.0007406297058658804,-0.005627780874238471,-0.00626430926146636,-0.009370344259580757,-0.006805354394104631,-0.006919274028762088,-0.007902307717663207,-0.007339064743095015,0.010185007738011297
2007-02-28,0.015438687164909062,0.011749658636078356,0.013108929172614834,0.01990501176155374,0.011493617947028774,0.01459469214964864,0.01634150527766718,0.01568441695767974,0.014821946765896822,0.01777843436849386,0.010832781436546202,0.02218179432338937,0.005090089066043437,0.01032649258557444,0.011235420153133235,0.015716142412829717,0.018063552807983926,0.02217806197341721,0.013927294169471992,0.0061954902433533285,0.0061591581697816224,0.005315064349543338,0.004251735112531996,0.010165254519088136,0.012794147582688844,0.02150991819878062,0.02444937592335527,0.012352838442686682,0.015689882374573118,0.01752729575334684,0.01636088690209245,0.009798557242504013
2007-03-31,-0.006203394546822857,-0.0071363876094158165,-0.005584956064286578,-0.007017041968249423,-0.0035814716401154933,-0.006662363540758519,-0.004425037789417458,-0.005564331170678342,-0.005182355661265719,-0.008224936621014282,-0.006484553433481741,-0.015862002913722306,-0.0007039981372016983,-0.0020793152186222765,-0.004083766776930701,-0.007932815370911438,-0.01181717528724038,-0.012982725036072599,-0.0022629987042810133,-0.004738322423356905,-0.00671513676138356,-0.009398997428151522,-0.0005550300242205933,-0.001588424542355886,-0.0034832423209852055,-0.010320432981291166,-0.02116955562456076,-0.005810880030219356,-0.0076801378303448155,-0.009192164623289763,-0.009717431222120513,-0.0020820465659108904
2007-04-30,0.0016406656188130892,0.021076788862112228,0.003192965824874455,0.006168902199740528,0.0031542941091805866,0.0027026854018575085,0.004223895390704616,0.006413894370044701,0.0022127015001709854,0.003513184142478876,0.001207041970191554,0.005093195461562198,-0.0005960799316727831,-0.0004143676202523544,7.895367692326949e-07,0.000844610605472593,0.0019136548567665246,0.004890828645514759,0.0027408128856592443,0.007158076085582753,0.009323827059295402,0.024221513528169297,0.0012741099457463578,0.0025022140976217154,0.0028961065611435377,0.004127991518459342,0.007236125852460307,0.0012257125671995476,0.0010080411852011403,0.0016921204964326822,0.003466250631461606,0.013305279195460092
2007-05-31,-0.008231660185345307,0.030851569324647197,-0.007822515374006682,-0.00861570906430721,-0.007599259323414887,-0.008893431951527255,-0.009874946121501813,-0.008316819200851259,-0.008736301828706331,-0.006102688146899058,-0.010076159645344291,-0.008683368073638117,-0.004840914473443826,-0.009562999087679235,-0.010797326001746193,-0.014384120846750224,-0.014914346020815188,-0.015216833292859298,-0.005253836169960187,0.002605858895370199,0.005507479399099101,0.025781386156249125,-0.0021529434047210857,-0.005815847113374776,-0.006119808059329007,-0.012158629331825658,-0.01402510361824557,-0.011273036403860156,-0.013095892668987951,-0.012019946890356164,-0.005622424072340563,0.009989470974444435
2007-06-30,-0.011699530973793257,-0.0020610114315133894,-0.012013426571285906,-0.017247161541330526,-0.010956319043230238,-0.014558628568167083,-0.014230004997897238,-0.015055111301209219,-0.014028753462276939,-0.017463354403296008,-0.010422677690370197,-0.010944039615007629,-0.0012080495466848203,-0.003869222187541244,-0.008034808794710475,-0.012980289481057613,-0.01298784631325132,-0.015669489575449128,-0.021052171845125346,-0.026766265575142945,-0.02023386352631796,-0.013068243943356496,-0.001649027508221583,-0.006700752519226406,-0.015916967781697197,-0.01643777839611057,-0.02130006450202397,-0.007869499387220664,-0.011071112539720384,-0.010264758665658902,-0.01463514880007262,-0.019582027417446534
2007-07-31,-0.009371016569712065,-0.03208721356117174,-0.008749994816777283,-0.00911820532743481,0.00010904670913154625,-0.006756031033210375,-0.013000036613878302,-0.006938511150924776,-0.014223036620110128,-0.0202437516170312,-0.006629838585114852,-0.013937163724608001,0.0011397112536257574,0.0012970718236409427,0.0005582354261643252,-0.000436603163444474,-0.0028469546506304354,-0.009851789440313698,-0.022155119984340062,-0.03669828554733088,-0.04385287222133957,-0.057584832119126565,-0.0037440419195808664,-0.007842143462031818,-0.01610540371607038,-0.009210243504932908,-0.013986806034754277,0.0005215507242204705,-0.0011899224940394356,-0.003065554954371087,-0.01875037815489004,-0.0396196255561993
2007-08-31,0.014374028799036867,-0.01832850357013914,0.010674022295843735,0.01403744623673438,0.009566161049003373,0.013164519806283557,0.01453718838201743,0.009698732539915204,0.01190511274202591,0.016656085809942708,4.982455388401197e-06,0.003782666070873075,0.003276975329044836,0.005393293311059355,0.008063814837779982,0.00758307414851783,0.008789691072991036,0.009733483351350204,0.011071577551747615,0.008833251400835629,-0.015457644145984613,-0.004223307044056126,-0.000600672835875004,0.0033358937754112685,0.009191205601513874,0.011171312086100683,0.00732795873571754,0.008787455606982145,0.004452228913515504,0.00922520486744977,0.0012782904690521058,0.002055977250299673
2007-09-30,0.006534356272291342,0.023659522809158423,0.0049577148467112725,0.01314932632021908,0.007578812896873854,0.010487776979041087,0.01247332655610872,0.00608261720587956,0.005946375952390137,0.010523609286247347,0.013409634682965896,0.009510744287065977,0.005259859587004303,0.005882899299106982,0.005555059462049063,0.005913201494286923,0.006439816010474428,0.01093390627525623,0.020753198926979886,0.026157825697083796,0.030126900793780612,0.0370627604456185,0.007673216433557412,0.009963709533373298,0.012703378571555408,0.010318495110670586,0.015257058646749715,0.0066034847836004325,0.008052720557870274,0.004301106870208288,0.020359565834408705,0.02429787227634145
2007-10-31,0.011411448830717753,0.012353191937491037,0.011801628909458697,0.012760375931329504,0.012265130605812871,0.00932155097092372,0.007915755352810461,0.013562547942459122,0.01182821109998471,0.015544818007068738,0.0028603931602367376,0.006791167053047128,0.00347586567781234,0.005557908484438824,0.009392728305108455,0.010383233500105912,0.008639440152100407,0.014155521462182671,0.006440976959999187,-0.002849328613072415,0.001421258458641701,-0.004716429813105447,0.0018674604344916862,0.0035000903805187506,0.006921473714694419,0.009448993944580165,0.017665463929010704,0.006393337829458872,0.011301297440998875,0.011801054899552505,0.002732770845034628,0.0024767151249705487
2007-11-30,-0.001829908382929248,-0.042187359235115955,-0.005598310443086538,0.0015743279976296377,0.0025543984096501413,0.0003350369000118861,-0.010547962731145225,0.0016483036881435552,-0.006203199619126548,0.005352053988371473,-0.007598231520407192,-0.023221138249137872,0.005862045685264097,0.007282736850818908,0.006854753029787637,0.0021999803145012764,-0.010967856019246344,-0.010828621207936526,-0.016226297503988196,-0.027908812369458087,-0.038257739774683656,-0.05884108382110818,-0.0033678051570090275,-0.004534981151404291,-0.013378765450455504,-0.007211940534679847,-0.012240611396848275,0.006132113534271194,0.002300854806053992,-0.0048142506176537606,-0.020409859632713023,-0.03374731489323339
2007-12-31,-0.010648551944121943,-0.026477756850614934,-0.0034427043978290175,-0.00430265228428569,0.0010151865773282904,-0.004748087162246618,-0.001307199784993763,-0.003846561524982383,-0.0021742219320158894,0.002388229882478384,-0.005005947771433971,-0.0035742499689770287,8.593026029368771e-05,-0.00022225688980267693,-0.0015563691045433117,-0.0018365070107876171,-0.004875876296042301,-0.008112577969831732,0.0006418329198605098,-0.004746856059493527,-0.024105202234337274,-0.024599691015287597,-0.002683240779538717,-0.0023568825069040155,-0.003839307279910435,-0.006421897145953254,-0.008690951735478545,3.133420146412576e-05,-0.0024134554635811874,-0.005124211507505357,-0.011877788564902084,-0.007914157056710712
2008-01-31,0.013139586488417102,0.0038058666187518395,0.00347073640959189,0.006898721252323561,0.01208228575728373,-0.001858997140473466,-0.010530494465418025,0.010334472266709695,0.000236520558475399,0.01130456784123016,0.019988617505702397,-0.004441782136871362,0.018626633402192887,0.02174295171324583,0.018912527586036804,0.01904878752831682,0.010288632233585546,-0.002355714129925543,-0.006191635891139503,0.010380702314986136,0.005166622881020248,-0.01996133697148014,0.016259830773616757,0.015128104959937376,0.0014588496420340933,0.009558948233772476,-0.0018603350092649715,0.019783835524485295,0.015027267597605459,0.011594233255463526,0.0051494334100504495,-0.01640951679623663
2008-02-29,-0.019157073748646992,-0.018153663658513515,-0.007114798538622741,0.0004869623211929341,-0.008082828857355244,-0.002254178286924528,-0.018561817508244708,0.0007572379355148069,-0.00027423177679286137,-0.002157381160832378,-0.008795792493484653,-0.014809797052670739,0.005967452248368928,0.0041391759543390055,0.0018552955895958262,-0.0025397411023888074,-0.010612684600223804,-0.016632431188925788,-0.02309070022352099,-0.015826352189314802,-0.027257248916715326,-0.026382007752345296,0.0006387416525441197,-0.0017963996979862046,-0.008531746057526005,-0.013320227238207947,-0.022357771821046146,-0.002450930257027253,-0.003217675713440302,-0.007926565204194193,-0.01990566918863233,-0.016846540469524912
